scenario,trace_id,operation,decision,metric,value_ms
interactive_valid_flow,tr_60e54bf1235e48c7,verify_cod,accepted,cod_validation,0.6418
interactive_valid_flow,tr_60e54bf1235e48c7,verify_cod,accepted,capability_realization,0.0807
interactive_valid_flow,tr_60e54bf1235e48c7,verify_cod,accepted,ledger_anchor,3.5345
interactive_valid_flow,tr_48c33c31c3544ed5,delegate_to_domain,accepted,signature_generation,0.0726
interactive_valid_flow,tr_48c33c31c3544ed5,delegate_to_domain,accepted,ledger_anchor,2.2636
interactive_valid_flow,tr_24a7bc12011340f9,delegate_to_domain,accepted,signature_generation,0.0723
interactive_valid_flow,tr_24a7bc12011340f9,delegate_to_domain,accepted,ledger_anchor,2.663
interactive_valid_flow,tr_c9b8ab6b98d24bdb,issue_delegation,accepted,signature_generation,0.0855
interactive_valid_flow,tr_c9b8ab6b98d24bdb,issue_delegation,accepted,ledger_anchor,2.3021
interactive_valid_flow,tr_303da443e97244e4,issue_downstream_delegation,accepted,incoming_cod_validation,0.186
interactive_valid_flow,tr_303da443e97244e4,issue_downstream_delegation,accepted,signature_generation,0.0539
interactive_valid_flow,tr_303da443e97244e4,issue_downstream_delegation,accepted,ledger_anchor,3.6943
interactive_valid_flow,tr_157e0805b17d4a92,issue_downstream_delegation,accepted,incoming_cod_validation,0.1554
interactive_valid_flow,tr_157e0805b17d4a92,issue_downstream_delegation,accepted,signature_generation,0.0566
interactive_valid_flow,tr_157e0805b17d4a92,issue_downstream_delegation,accepted,ledger_anchor,2.854
interactive_valid_flow,tr_2f23c5bc712348ae,issue_downstream_delegation,accepted,incoming_cod_validation,0.1445
interactive_valid_flow,tr_2f23c5bc712348ae,issue_downstream_delegation,accepted,signature_generation,0.0498
interactive_valid_flow,tr_2f23c5bc712348ae,issue_downstream_delegation,accepted,ledger_anchor,2.2186
interactive_valid_flow,tr_26f09c5d36214c94,delegate_to_domain,accepted,signature_generation,0.0787
interactive_valid_flow,tr_26f09c5d36214c94,delegate_to_domain,accepted,ledger_anchor,2.5152
interactive_valid_flow,tr_c0be01534399427b,issue_delegation,accepted,signature_generation,0.0742
interactive_valid_flow,tr_c0be01534399427b,issue_delegation,accepted,ledger_anchor,2.1822
interactive_valid_flow,tr_76173cd8460a46de,delegate_to_domain,accepted,signature_generation,0.1054
interactive_valid_flow,tr_76173cd8460a46de,delegate_to_domain,accepted,ledger_anchor,2.6831
interactive_valid_flow,tr_09719b9c5f2345f5,issue_downstream_delegation,accepted,incoming_cod_validation,0.159
interactive_valid_flow,tr_09719b9c5f2345f5,issue_downstream_delegation,accepted,signature_generation,0.0516
interactive_valid_flow,tr_09719b9c5f2345f5,issue_downstream_delegation,accepted,ledger_anchor,3.7382
interactive_valid_flow,tr_fa7094fe57c8484c,issue_delegation,accepted,signature_generation,0.0902
interactive_valid_flow,tr_fa7094fe57c8484c,issue_delegation,accepted,ledger_anchor,2.2951
interactive_valid_flow,tr_c4287a32b70149bf,verify_cod,accepted,cod_validation,0.181
interactive_valid_flow,tr_c4287a32b70149bf,verify_cod,accepted,capability_realization,0.2125
interactive_valid_flow,tr_c4287a32b70149bf,verify_cod,accepted,ledger_anchor,3.7463
interactive_valid_flow,tr_f70aaf87a86c4dec,verify_cod,accepted,cod_validation,0.2297
interactive_valid_flow,tr_f70aaf87a86c4dec,verify_cod,accepted,capability_realization,0.0729
interactive_valid_flow,tr_f70aaf87a86c4dec,verify_cod,accepted,ledger_anchor,5.4853
interactive_valid_flow,tr_171a669a6dd546e7,verify_cod,accepted,cod_validation,0.205
interactive_valid_flow,tr_171a669a6dd546e7,verify_cod,accepted,capability_realization,0.0686
interactive_valid_flow,tr_171a669a6dd546e7,verify_cod,accepted,ledger_anchor,3.884
interactive_valid_flow,tr_795e30e7de054b30,issue_delegation,accepted,signature_generation,0.0899
interactive_valid_flow,tr_795e30e7de054b30,issue_delegation,accepted,ledger_anchor,2.3307
interactive_valid_flow,tr_de276886e88d47d7,verify_cod,accepted,cod_validation,0.1843
interactive_valid_flow,tr_de276886e88d47d7,verify_cod,accepted,capability_realization,0.0695
interactive_valid_flow,tr_de276886e88d47d7,verify_cod,accepted,ledger_anchor,1.8563
interactive_valid_flow,tr_ee3ab13380c14c97,delegate_to_domain,accepted,signature_generation,0.0726
interactive_valid_flow,tr_ee3ab13380c14c97,delegate_to_domain,accepted,ledger_anchor,3.9484
interactive_valid_flow,tr_356c28f32d584cc6,issue_downstream_delegation,accepted,incoming_cod_validation,0.1527
interactive_valid_flow,tr_356c28f32d584cc6,issue_downstream_delegation,accepted,signature_generation,0.0445
interactive_valid_flow,tr_356c28f32d584cc6,issue_downstream_delegation,accepted,ledger_anchor,3.0707
interactive_valid_flow,tr_de76b2ebd8634821,delegate_to_domain,accepted,signature_generation,0.0715
interactive_valid_flow,tr_de76b2ebd8634821,delegate_to_domain,accepted,ledger_anchor,1.6587
interactive_valid_flow,tr_39a8f35e4d4c486b,issue_delegation,accepted,signature_generation,0.0921
interactive_valid_flow,tr_39a8f35e4d4c486b,issue_delegation,accepted,ledger_anchor,2.3117
interactive_valid_flow,tr_cf4c01a4a2404a40,issue_delegation,accepted,signature_generation,0.0547
interactive_valid_flow,tr_cf4c01a4a2404a40,issue_delegation,accepted,ledger_anchor,2.05
interactive_valid_flow,tr_236a232e24014108,issue_delegation,accepted,signature_generation,0.0824
interactive_valid_flow,tr_236a232e24014108,issue_delegation,accepted,ledger_anchor,1.935
interactive_valid_flow,tr_53288d1b93e54a04,issue_downstream_delegation,accepted,incoming_cod_validation,0.2018
interactive_valid_flow,tr_53288d1b93e54a04,issue_downstream_delegation,accepted,signature_generation,0.0541
interactive_valid_flow,tr_53288d1b93e54a04,issue_downstream_delegation,accepted,ledger_anchor,1.677
interactive_valid_flow,tr_c56b5fbaca8d433a,issue_downstream_delegation,accepted,incoming_cod_validation,0.1371
interactive_valid_flow,tr_c56b5fbaca8d433a,issue_downstream_delegation,accepted,signature_generation,0.0582
interactive_valid_flow,tr_c56b5fbaca8d433a,issue_downstream_delegation,accepted,ledger_anchor,2.4239
interactive_valid_flow,tr_141351d31b8c4b04,delegate_to_domain,accepted,signature_generation,0.2505
interactive_valid_flow,tr_141351d31b8c4b04,delegate_to_domain,accepted,ledger_anchor,2.9017
interactive_valid_flow,tr_ed92838a566a4e1a,delegate_to_domain,accepted,signature_generation,0.0509
interactive_valid_flow,tr_ed92838a566a4e1a,delegate_to_domain,accepted,ledger_anchor,3.1111
interactive_valid_flow,tr_4e677584b4de4327,delegate_to_domain,accepted,signature_generation,0.0658
interactive_valid_flow,tr_4e677584b4de4327,delegate_to_domain,accepted,ledger_anchor,3.8072
interactive_valid_flow,tr_b83e0b1f49014e41,verify_cod,accepted,cod_validation,0.2308
interactive_valid_flow,tr_b83e0b1f49014e41,verify_cod,accepted,capability_realization,0.0723
interactive_valid_flow,tr_b83e0b1f49014e41,verify_cod,accepted,ledger_anchor,6.4099
interactive_valid_flow,tr_6123fd14aa414fd6,issue_delegation,accepted,signature_generation,0.0771
interactive_valid_flow,tr_6123fd14aa414fd6,issue_delegation,accepted,ledger_anchor,2.5104
interactive_valid_flow,tr_176abf2df2234977,issue_downstream_delegation,accepted,incoming_cod_validation,0.1382
interactive_valid_flow,tr_176abf2df2234977,issue_downstream_delegation,accepted,signature_generation,0.5322
interactive_valid_flow,tr_176abf2df2234977,issue_downstream_delegation,accepted,ledger_anchor,1.9502
interactive_valid_flow,tr_f0605815f7004791,issue_downstream_delegation,accepted,incoming_cod_validation,0.1647
interactive_valid_flow,tr_f0605815f7004791,issue_downstream_delegation,accepted,signature_generation,0.0512
interactive_valid_flow,tr_f0605815f7004791,issue_downstream_delegation,accepted,ledger_anchor,3.4691
interactive_valid_flow,tr_230352df3d0847e0,verify_cod,accepted,cod_validation,0.3691
interactive_valid_flow,tr_230352df3d0847e0,verify_cod,accepted,capability_realization,0.2618
interactive_valid_flow,tr_230352df3d0847e0,verify_cod,accepted,ledger_anchor,5.6549
interactive_valid_flow,tr_ab7c567e041b472a,issue_downstream_delegation,accepted,incoming_cod_validation,0.1947
interactive_valid_flow,tr_ab7c567e041b472a,issue_downstream_delegation,accepted,signature_generation,0.0767
interactive_valid_flow,tr_ab7c567e041b472a,issue_downstream_delegation,accepted,ledger_anchor,3.9998
interactive_valid_flow,tr_fe7bd6a995384589,issue_delegation,accepted,signature_generation,0.2121
interactive_valid_flow,tr_fe7bd6a995384589,issue_delegation,accepted,ledger_anchor,2.1835
interactive_valid_flow,tr_e704d5b053574640,verify_cod,accepted,cod_validation,0.2084
interactive_valid_flow,tr_e704d5b053574640,verify_cod,accepted,capability_realization,0.0702
interactive_valid_flow,tr_e704d5b053574640,verify_cod,accepted,ledger_anchor,4.0975
interactive_valid_flow,tr_04d76958649c4fc7,delegate_to_domain,accepted,signature_generation,0.0854
interactive_valid_flow,tr_04d76958649c4fc7,delegate_to_domain,accepted,ledger_anchor,2.6256
interactive_valid_flow,tr_86e88670cce64d33,verify_cod,accepted,cod_validation,0.2223
interactive_valid_flow,tr_86e88670cce64d33,verify_cod,accepted,capability_realization,0.07
interactive_valid_flow,tr_86e88670cce64d33,verify_cod,accepted,ledger_anchor,2.0118
interactive_valid_flow,tr_f8f36be9c3f24a03,delegate_to_domain,accepted,signature_generation,0.0742
interactive_valid_flow,tr_f8f36be9c3f24a03,delegate_to_domain,accepted,ledger_anchor,1.4985
interactive_valid_flow,tr_48bff18587404ba4,issue_downstream_delegation,accepted,incoming_cod_validation,0.3609
interactive_valid_flow,tr_48bff18587404ba4,issue_downstream_delegation,accepted,signature_generation,0.0575
interactive_valid_flow,tr_48bff18587404ba4,issue_downstream_delegation,accepted,ledger_anchor,2.7807
interactive_valid_flow,tr_3094628fea2e4a29,issue_delegation,accepted,signature_generation,0.0914
interactive_valid_flow,tr_3094628fea2e4a29,issue_delegation,accepted,ledger_anchor,2.8453
interactive_valid_flow,tr_2376221f2a444529,issue_downstream_delegation,accepted,incoming_cod_validation,0.1552
interactive_valid_flow,tr_2376221f2a444529,issue_downstream_delegation,accepted,signature_generation,0.0831
interactive_valid_flow,tr_2376221f2a444529,issue_downstream_delegation,accepted,ledger_anchor,1.8487
interactive_valid_flow,tr_92454020bd934b14,verify_cod,accepted,cod_validation,0.2312
interactive_valid_flow,tr_92454020bd934b14,verify_cod,accepted,capability_realization,0.1499
interactive_valid_flow,tr_92454020bd934b14,verify_cod,accepted,ledger_anchor,2.6477
interactive_valid_flow,tr_bccee29eebc9410f,issue_delegation,accepted,signature_generation,0.0658
interactive_valid_flow,tr_bccee29eebc9410f,issue_delegation,accepted,ledger_anchor,2.5516
interactive_valid_flow,tr_67da5ea463f244ff,verify_cod,accepted,cod_validation,0.192
interactive_valid_flow,tr_67da5ea463f244ff,verify_cod,accepted,capability_realization,0.061
interactive_valid_flow,tr_67da5ea463f244ff,verify_cod,accepted,ledger_anchor,2.2863
interactive_valid_flow,tr_bccf88be42894a1d,delegate_to_domain,accepted,signature_generation,0.0806
interactive_valid_flow,tr_bccf88be42894a1d,delegate_to_domain,accepted,ledger_anchor,1.8588
interactive_valid_flow,tr_85adda5233254599,delegate_to_domain,accepted,signature_generation,0.0718
interactive_valid_flow,tr_85adda5233254599,delegate_to_domain,accepted,ledger_anchor,1.444
interactive_valid_flow,tr_06c9a9121db241c8,verify_cod,accepted,cod_validation,0.2024
interactive_valid_flow,tr_06c9a9121db241c8,verify_cod,accepted,capability_realization,0.1177
interactive_valid_flow,tr_06c9a9121db241c8,verify_cod,accepted,ledger_anchor,2.4055
interactive_valid_flow,tr_11a0574b0c8b4b38,verify_cod,accepted,cod_validation,0.1988
interactive_valid_flow,tr_11a0574b0c8b4b38,verify_cod,accepted,capability_realization,0.1859
interactive_valid_flow,tr_11a0574b0c8b4b38,verify_cod,accepted,ledger_anchor,1.8045
interactive_valid_flow,tr_dea8831d36244bba,issue_downstream_delegation,accepted,incoming_cod_validation,0.1575
interactive_valid_flow,tr_dea8831d36244bba,issue_downstream_delegation,accepted,signature_generation,0.0502
interactive_valid_flow,tr_dea8831d36244bba,issue_downstream_delegation,accepted,ledger_anchor,2.4024
interactive_valid_flow,tr_83bc2e543885459f,issue_downstream_delegation,accepted,incoming_cod_validation,0.1544
interactive_valid_flow,tr_83bc2e543885459f,issue_downstream_delegation,accepted,signature_generation,0.0503
interactive_valid_flow,tr_83bc2e543885459f,issue_downstream_delegation,accepted,ledger_anchor,3.0833
interactive_valid_flow,tr_1766fa279baa4cc5,issue_delegation,accepted,signature_generation,0.0783
interactive_valid_flow,tr_1766fa279baa4cc5,issue_delegation,accepted,ledger_anchor,1.3809
interactive_valid_flow,tr_67e0a70c089841f6,verify_cod,accepted,cod_validation,0.2075
interactive_valid_flow,tr_67e0a70c089841f6,verify_cod,accepted,capability_realization,0.0876
interactive_valid_flow,tr_67e0a70c089841f6,verify_cod,accepted,ledger_anchor,3.3975
interactive_valid_flow,tr_37905dd7f074465c,delegate_to_domain,accepted,signature_generation,0.0776
interactive_valid_flow,tr_37905dd7f074465c,delegate_to_domain,accepted,ledger_anchor,2.3632
interactive_valid_flow,tr_2b97ca32793e4dae,verify_cod,accepted,cod_validation,0.2076
interactive_valid_flow,tr_2b97ca32793e4dae,verify_cod,accepted,capability_realization,0.0771
interactive_valid_flow,tr_2b97ca32793e4dae,verify_cod,accepted,ledger_anchor,2.6389
interactive_valid_flow,tr_62f5ed64cebf42c0,issue_delegation,accepted,signature_generation,0.0699
interactive_valid_flow,tr_62f5ed64cebf42c0,issue_delegation,accepted,ledger_anchor,1.5945
interactive_valid_flow,tr_7412cc532d9641d0,issue_downstream_delegation,accepted,incoming_cod_validation,0.1851
interactive_valid_flow,tr_7412cc532d9641d0,issue_downstream_delegation,accepted,signature_generation,0.1675
interactive_valid_flow,tr_7412cc532d9641d0,issue_downstream_delegation,accepted,ledger_anchor,1.8506
interactive_valid_flow,tr_2f4e30dd3f6a4687,issue_delegation,accepted,signature_generation,0.0729
interactive_valid_flow,tr_2f4e30dd3f6a4687,issue_delegation,accepted,ledger_anchor,2.0395
interactive_valid_flow,tr_c4bfb8bae3d84da7,delegate_to_domain,accepted,signature_generation,0.0793
interactive_valid_flow,tr_c4bfb8bae3d84da7,delegate_to_domain,accepted,ledger_anchor,2.7534
interactive_valid_flow,tr_9a2e902091c34d33,issue_delegation,accepted,signature_generation,0.071
interactive_valid_flow,tr_9a2e902091c34d33,issue_delegation,accepted,ledger_anchor,2.3385
interactive_valid_flow,tr_7542abae47be472d,verify_cod,accepted,cod_validation,0.4833
interactive_valid_flow,tr_7542abae47be472d,verify_cod,accepted,capability_realization,0.0847
interactive_valid_flow,tr_7542abae47be472d,verify_cod,accepted,ledger_anchor,2.09
interactive_valid_flow,tr_e4f6e12064ab4875,delegate_to_domain,accepted,signature_generation,0.077
interactive_valid_flow,tr_e4f6e12064ab4875,delegate_to_domain,accepted,ledger_anchor,1.739
interactive_valid_flow,tr_6e01af3a16434a70,issue_downstream_delegation,accepted,incoming_cod_validation,0.2506
interactive_valid_flow,tr_6e01af3a16434a70,issue_downstream_delegation,accepted,signature_generation,0.0465
interactive_valid_flow,tr_6e01af3a16434a70,issue_downstream_delegation,accepted,ledger_anchor,1.6628
interactive_valid_flow,tr_8b4cc51f329c4948,issue_delegation,accepted,signature_generation,0.0676
interactive_valid_flow,tr_8b4cc51f329c4948,issue_delegation,accepted,ledger_anchor,2.2481
interactive_valid_flow,tr_48762c9dfc7742f9,issue_delegation,accepted,signature_generation,0.127
interactive_valid_flow,tr_48762c9dfc7742f9,issue_delegation,accepted,ledger_anchor,1.5482
interactive_valid_flow,tr_5d9aaa4a4672468d,delegate_to_domain,accepted,signature_generation,0.07
interactive_valid_flow,tr_5d9aaa4a4672468d,delegate_to_domain,accepted,ledger_anchor,1.5925
interactive_valid_flow,tr_738c43ab08d846cd,delegate_to_domain,accepted,signature_generation,0.0673
interactive_valid_flow,tr_738c43ab08d846cd,delegate_to_domain,accepted,ledger_anchor,3.1045
interactive_valid_flow,tr_2fce05bca2484893,issue_downstream_delegation,accepted,incoming_cod_validation,0.1643
interactive_valid_flow,tr_2fce05bca2484893,issue_downstream_delegation,accepted,signature_generation,0.0528
interactive_valid_flow,tr_2fce05bca2484893,issue_downstream_delegation,accepted,ledger_anchor,2.8375
interactive_valid_flow,tr_af6b1fbdf9fd4370,issue_downstream_delegation,accepted,incoming_cod_validation,0.1298
interactive_valid_flow,tr_af6b1fbdf9fd4370,issue_downstream_delegation,accepted,signature_generation,0.0459
interactive_valid_flow,tr_af6b1fbdf9fd4370,issue_downstream_delegation,accepted,ledger_anchor,2.9097
interactive_valid_flow,tr_27ac6d63be4448b7,verify_cod,accepted,cod_validation,0.1861
interactive_valid_flow,tr_27ac6d63be4448b7,verify_cod,accepted,capability_realization,0.0841
interactive_valid_flow,tr_27ac6d63be4448b7,verify_cod,accepted,ledger_anchor,2.6052
interactive_valid_flow,tr_00beab3b72474a04,delegate_to_domain,accepted,signature_generation,0.0648
interactive_valid_flow,tr_00beab3b72474a04,delegate_to_domain,accepted,ledger_anchor,2.0335
interactive_valid_flow,tr_12c2bce4b8a84fe0,issue_downstream_delegation,accepted,incoming_cod_validation,0.1653
interactive_valid_flow,tr_12c2bce4b8a84fe0,issue_downstream_delegation,accepted,signature_generation,0.0518
interactive_valid_flow,tr_12c2bce4b8a84fe0,issue_downstream_delegation,accepted,ledger_anchor,2.3711
interactive_valid_flow,tr_bd8b6493ed564d93,issue_downstream_delegation,accepted,incoming_cod_validation,0.1973
interactive_valid_flow,tr_bd8b6493ed564d93,issue_downstream_delegation,accepted,signature_generation,0.0684
interactive_valid_flow,tr_bd8b6493ed564d93,issue_downstream_delegation,accepted,ledger_anchor,1.3508
interactive_valid_flow,tr_aabc157e174440f4,issue_delegation,accepted,signature_generation,0.3041
